Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Sr Principal Manufacturing Engineer (Hybrid),BAXTER,"Bellevue, WA","This is where you save and sustain lives At Baxter, we are deeply connected by our mission. No matter your role at Baxter, your work makes a positive impact…·More...",,"$128,600 - $212,800 a year",
"Software Development Engineer, AWS, Infra Supply Chain Automation",Amazon.com Services LLC,"Seattle, WA","- 3+ years of non-internship professional software development experience - 2+ years of non-internship design or architecture (design patterns, reliability…·More...",,"$128,600 - $212,800 a year",
"Sr Software Development Engineer, MyDay (Data Center Operating Systems)","Amazon Web Services, Inc.","Bellevue, WA",- 7+ years of non-internship professional software development experience - 7+ years of programming with at least one software programming language experience …·More...,,"$128,600 - $212,800 a year",
"Sr. Staff Electrical Design Engineer, Silicon Characterization",Impinj,"Remote in Seattle, WA","Impinj is a leading RAIN RFID provider and Internet of Things pioneer. We're inventing ways to connect every thing to the Internet — including retail apparel,…·More...",,"$128,600 - $212,800 a year",
Sr. Backend Software Engineer (Starlink),SpaceX,"Redmond, WA (SE Redmond area)",SpaceX was founded under the belief that a future where humanity is out exploring the stars is fundamentally more exciting than one where we are not. Today…·More...,,"$128,600 - $212,800 a year",
RISE Cloud Architect & Advisor - Bellevue,SAP,"Hybrid work in Bellevue, WA 98004","We Help the World Run Better At SAP, we enable you to bring out your best. Our company culture is focused on collaboration and a shared passion to help the…·More...",,"$128,600 - $212,800 a year",
Senior Materials and Process Engineer,Blue Origin,"Seattle, WA","At Blue Origin, we envision millions of people living and working in space for the benefit of Earth. We’re working to develop reusable, safe, and low-cost…·More...",,"$128,600 - $212,800 a year",
Sr Design Engineer- Electrical Systems,PACCAR,"Kirkland, WA 98033","Company Information PACCAR is a Fortune 500 company established in 1905. PACCAR Inc is recognized as a global leader in the commercial vehicle, financial,…·More...",,"$128,600 - $212,800 a year",
Sr. Electricity Market Optimization Software Engineer,GE Digital,"Bothell, WA 98011 (North Creek area)","Job Description Summary In this role, you will work closely with a team of 8-15 people who are responsible for enhancing, evolving, and supporting large on…·More...",,"$128,600 - $212,800 a year",
"Sr. Business Intelligence Engineer, Kuiper Business Development",Amazon Kuiper Commercial Services LLC,"Redmond, WA","- 10+ years of professional or military experience - 5+ years of SQL experience - Experience programming to extract, transform and clean large (multi-TB) data…·More...",,"$128,600 - $212,800 a year",
"cloud engineer jobs in Seattle, WA",,,,,,
,,,,,,
Senior Member Technical Staff/Data Engineer (JoinOCI-SDE),Oracle,"Seattle, WA","  Experience with cloud services, virtualization, or SaaS products.  Train and guide the junior engineers in data reporting and analytical skills. ·More...",,"$150,000 - $195,000 a year",
"Sr. Data Engineer, Contact Forecasting",Amazon.com Services LLC,"Seattle, WA","  You will collaborate with analysts, research scientists, data engineers, business intelligence engineers, and software development engineers across Amazon to… ·More...",,"$150,000 - $195,000 a year",
Senior Software Engineer,Echelon Recruitment,"Seattle, WA","  Work with a team of engineers to build and maintain our products.  Design, develop, and test complex software applications.  401(k) plan with company match. ·More...",,"$150,000 - $195,000 a year",
"Senior Engineer, CPU Debugger (NTD)",Nintendo,"Redmond, WA",  Act as a resource and mentor for other engineers.  Communicate and collaborate effectively with other engineers and stakeholders. ·More...,,"$150,000 - $195,000 a year",
Sr Security Engineer,f5,"Seattle, WA","  Strong experience with cloud security and multi-cloud environments (AWS, Azure, GCP).  Cloud Security: Design and implement security solutions for cloud… ·More...",,"$150,000 - $195,000 a year",
"Software Dev Engineer III, Amazon Security - Cloud Controls",Amazon.com Services LLC,"Seattle, WA","  Our problem space presents the opportunity to innovate in areas such as enterprise scale resource management in the cloud, real time cloud intelligence and… ·More...",,"$150,000 - $195,000 a year",
Azure Developer,Sonoma Consulting Inc.,"Redmond, WA","  Assurance/testing, cloud computing, and data analytics.  We delight in helping our customers execute their digital vision.  Passionate about delivering quality. ·More...",,"$150,000 - $195,000 a year",
"AIML -Software Development Engineer, Machine Learning Platform and Infrastructure",Apple,"Seattle, WA","  In this position, you will collaborate with a team of engineers to create an enterprise-grade application platform that powers the search experiences. ·More...",,"$150,000 - $195,000 a year",
Senior Staff Back-end engineer [Global Ops Tech],Coupang,"Seattle, WA 98101",  Solid engineering skills as a lead engineer to coach and lead high-performing software engineers and keep them motivated.  Long-term/Short-term Disability. ·More...,,"$150,000 - $195,000 a year",
Senior Telecommunications Engineer - Nokia SME,Puget Sound Energy,"Redmond, WA 98052",  Specific details regarding the work arrangements for this position will be discussed in further detail during the interview process. ·More...,,"$150,000 - $195,000 a year",
Sr. Systems Engineer (#089),Astronics,"Hybrid work in Kirkland, WA 98034","  The successful Systems Engineer will work in a cross functional team, including electrical engineers, test engineers, technicians, mechanical engineers, program… ·More...",,"$150,000 - $195,000 a year",
Senior Software Engineer,Blue Origin,"Seattle, WA","  Experience in cloud-based architectures and deploying applications in cloud environments (AWS, Azure, or Google Cloud).  Competitive salary and benefits package. ·More...",,"$150,000 - $195,000 a year",
"Senior Software Engineer, Bank",SoFi,"Seattle, WA","  Mentor other engineers, support the technical culture, and help grow the team.  Participate in shaping the technical architecture of the product. ·More...",,"$150,000 - $195,000 a year",
"Senior Lean Process Engineer, Pharmacy Operations Excellence",Amazon.com Services LLC - A57,"Seattle, WA","  Experience in Lean Management, Six Sigma and other operations engineer tools.  5+ years of directly managing and responsible for multiple large projects… ·More...",,"$150,000 - $195,000 a year",
Senior Software Engineer - Development Infrastructure (Seattle WA),TikTok,"Seattle, WA",  We are looking for engineers who have good programming language work experience and background to join our team. ·More...,,"$150,000 - $195,000 a year",
"cloud engineer jobs in Seattle, WA",,,,,,
"ASIC and/or FPGA Design & Verification Engineer (Lead, Senior, Principal) WA",BOEING,"Kent, WA","  Collaborate with customers, system engineers, and hardware engineers to drive requirements capture and architect digital logic functions to meet mission… ·More...",,"$126,650 - $257,600 a year",
Senior Roadway Engineer,Consor Engineers,"Hybrid work in Seattle, WA 98101","  As a Senior Roadway Engineer, part of your responsibilities will include planning, design, and construction support for municipal transportation projects. ·More...",,"$126,650 - $257,600 a year",
Sr. Industrial Design Engineer,Amazon.com Services LLC - A57,"Bellevue, WA","  Bachelor's degree in Engineering or equivalent industrial and operations background.  5+ years of engineering experience in industrial, logistics, distribution,… ·More...",,"$126,650 - $257,600 a year",
Materials & Process Engineer Senior - New Shepard,Blue Origin,"Seattle, WA",  New Shepard is a reusable suborbital rocket system designed to take astronauts and research payloads past the Kármán line – the internationally recognized… ·More...,,"$126,650 - $257,600 a year",
Coastal Engineer and/or Coastal Scientist (Senior to Principal Level),Natural Systems Design,"Hybrid work in Seattle, WA 98101",  Manage and deliver coastal and nearshore analysis and design projects.  Provide leadership and strategic direction within our Coastal Group. ·More...,,"$126,650 - $257,600 a year",
"information security engineer senior, identity management",Starbucks,"Hybrid work in Seattle, WA 98134",  5+ years of experience with cloud identity solutions.  Experience implementing and managing cloud-based services.  Strong written and verbal communication skills. ·More...,,"$126,650 - $257,600 a year",
Senior Bridge Engineer,HDR,"Seattle, WA","  Serve as a technical specialist or Project Manager on mid-size projects, and supervise more junior engineers in the performance of engineering tasks. ·More...",,"$126,650 - $257,600 a year",
Senior Software Engineer (Network Security and Compliance),DocuSign,"Hybrid work in Seattle, WA 98104","  Experience in cloud environments, especially with implementing cloud-native security controls.  Understanding of the underlying infrastructure of systems at… ·More...",,"$126,650 - $257,600 a year",
Sr. Mechanical Design Engineer,Blue Origin,"Seattle, WA","  As part of a hardworking team of diverse engineers, you will provide a wide range of expertise and serve as a technical conscience for flight control and… ·More...",,"$126,650 - $257,600 a year",
"Bilingual Cloud Technical Account Manager/Mandarin, ES - CN-AWS","Amazon Web Services, Inc.","Seattle, WA","  Bachelor’s Degree in Computer Science, Math, or related discipline, and 2+ years of equivalent work experience or 4+ years of related work experience. ·More...",,"$126,650 - $257,600 a year",
Principal Applied AI/ML Engineer (AWS Required),Oleria Security,"Hybrid work in Bellevue, WA","  10+ years of experience in software development with cloud technologies.  Cloud: You harness the cloud's power (especially AWS) to build scalable, efficient AI… ·More...",,"$126,650 - $257,600 a year",
Senior Solutions Engineer - Microsoft Azure,"CompuNet, Inc.","Seattle, WA","  AZ-104 minimum + job experience as cloud-focused engineer.  In order to be successful, you should have prior experience with traditional Microsoft on-premises… ·More...",,"$126,650 - $257,600 a year",
Senior Sales Engineer - West Coast,ExtraHop,"Remote in Seattle, WA","  Ensure resellers and field sales engineers and management are working together in the sales process, lead generation, registering opportunities, accurately… ·More...",,"$126,650 - $257,600 a year",
"Senior Android Software Engineer, TikTok Media Product",TikTok,"Seattle, WA","  The TikTok Media Product team, as part of the Multimedia Platform, is a full-stack team responsible for building fundamental media capabilities and components… ·More...",,"$126,650 - $257,600 a year",
Senior Geo-Structural Engineer,Shannon & Wilson Inc,"Seattle, WA 98103 (Fremont area)",  Provide mentoring and technical guidance to support junior and entry level engineers.  Experience in structural design and technical management for underground… ·More...,,"$126,650 - $257,600 a year",
"cloud engineer jobs in Seattle, WA",,,,,,
Senior Firmware Engineer I,Neptune Technology Group Inc.,"Duluth, GA 30096","  The Sr. Firmware Engineer I is responsible for the design, development, and implementation of new.  Products as well as engineering support for existing products… ",,"$60,000 - $90,000 a year",
Senior Engineer - Cloud & Infra Management,LTIMindtree,"Atlanta, GA",  Provide Infra support for the applications hosted on Azure cloud infrastructure.  Develop and maintain documentation for cloud infrastructure and support… ,,"$60,000 - $90,000 a year",
Cloud DevOps Coding Mentor,Outlier Ai,"Atlanta, GA","  We partner with organizations to train AI large language models, helping cutting-edge generative AI models write better code. ",,"$60,000 - $90,000 a year",
Azure Infrastructure Engineer,Hueman PE Talent Solutions,"Atlanta, GA 30339","  You will help efforts to optimize infrastructure operations, improve automation, and ensure cloud resources meet company needs. ·More...",,"$60,000 - $90,000 a year",
Cloud Solutions Engineer,Performive,"Hybrid work in Marietta, GA 30067","  Experience as a pre-sales engineer selling complex, technical solutions.  To meet our customers’ needs through our VMware cloud solutions, data protection, and… ·More...",,"$60,000 - $90,000 a year",
Citrix Virtual Application Delivery Engineer,Warner Bros. Discovery,"Hybrid work in Atlanta, GA 30318","  2+ years supporting Windows OS devices running on cloud, preferably AWS EC2.  To design, develop, support and maintain the multiple Citrix XenApp (CVAD) sites… ·More...",,"$60,000 - $90,000 a year",
"Lead Cloud Platform Engineer, Cloudflare","Chick-fil-A, Inc.","Atlanta, GA 30349",  Demonstrated ability to influence teams and software engineers.  Cross train with Cloud Platform Engineers to ensure appropriate coverage for critical cloud… ·More...,,"$60,000 - $90,000 a year",
Cloud Data Engineer III,Credorax,"Atlanta, GA",  Become a technical expert for the cloud data platform.  Recommend and implement best practices and standards for the cloud data platforms. ·More...,,"$60,000 - $90,000 a year",
Advanced Cloud Engineer,Waystar,"Atlanta, GA","  Monitoring & Optimization: Monitor cloud resources, analyze performance metrics, and optimize costs and performance for cloud environments. ·More...",,"$60,000 - $90,000 a year",
Senior Cloud Developer,Intone Networks,"Atlanta, GA","Senior Cloud Developer Atlanta, GA (Hybrid)Local only Duration: 12+ Months Contract $65/hr. C2C Delta…·More...",,"$60,000 - $90,000 a year",
"Customer Engineer I, Early Stage Startups, Google Cloud",Google,"Atlanta, GA","  4 years of experience with cloud native architecture in a customer-facing or support role.  Experience with cloud engineering, on-premise engineering,… ·More...",,"$60,000 - $90,000 a year",
Senior Infrastructure Engineer Cloud,Primerica,"Remote in Duluth, GA","  Manage and optimize cloud-based infrastructure, leveraging services from major cloud providers like AWS, Azure, or GCP. ·More...",,"$60,000 - $90,000 a year",
Genesys Cloud Developer,Horizon Corp,"Alpharetta, GA 30004",  Design and implement cloud-based contact center solutions using Genesys Cloud platform.  Experiencing working with Contact Centre applications and associated… EmployerActive 4 days ago·More...,,"$60,000 - $90,000 a year",Active 4 days ago
Sr. Python Engineer,"Chick-fil-A, Inc.","Atlanta, GA 30349","  Design, deliver and operate complex cloud based (AWS) software solutions.  A deep understanding of security best practices in the cloud and experience… ·More...",,"$60,000 - $90,000 a year",
"Cloud Architect, Google Workspace",Google,"Atlanta, GA","  Experience with customer-facing cloud productivity solutions, including discovery, assessment, planning, and execution. ·More...",,"$60,000 - $90,000 a year",
"cloud engineer jobs in Atlanta, GA",,,,,,
Advanced Cloud Engineer,Waystar,"Atlanta, GA","  Monitoring & Optimization: Monitor cloud resources, analyze performance metrics, and optimize costs and performance for cloud environments. ·More...",,"$150,000 - $200,000 a year",
Senior DevOps Engineer,Hueman PE Talent Solutions,"Atlanta, GA 30339","  Proven experience in managing cloud infrastructure, with an emphasis on cost management and performance optimization. ·More...",,"$150,000 - $200,000 a year",
Senior Software Engineer (Remote),Home Depot / THD,"Remote in Atlanta, GA","  10% Supports and Enables - Helps grow junior engineers by providing guidance on modern software development frameworks, and leading technical discussions. ·More...",,"$150,000 - $200,000 a year",
"Immediate need for Azure Cloud Engineer Duluth, GA",INCLINED INC,"Duluth, GA","  Deep knowledge of cloud platforms and services in Azure, preferred.  Experience setting up enterprise level account structure and Security Models in cloud,… ·More...",,"$150,000 - $200,000 a year",
Genesys Cloud Developer,Horizon Corp,"Alpharetta, GA 30004",  Design and implement cloud-based contact center solutions using Genesys Cloud platform.  Job Title*: Genesys Cloud Developer. EmployerActive 4 days ago·More...,,"$150,000 - $200,000 a year",Active 4 days ago
"Customer Engineer I, Early Stage Startups, Google Cloud",Google,"Atlanta, GA","  4 years of experience with cloud native architecture in a customer-facing or support role.  When leading companies choose Google Cloud, it's a huge win for… ·More...",,"$150,000 - $200,000 a year",
Azure Cloud Architect,AppTad Technologies Pvt Ltd,"Atlanta, GA 30303 (Downtown area)",  The engineer will also be responsible for identifying any other processes in the cloud that can be automated.  Job Title: AZURE Cloud Architect*. EmployerActive 4 days ago·More...,,"$150,000 - $200,000 a year",Active 4 days ago
Sr. Data Engineer & Analyst,SweatHouz Infrared Sauna Studio,"Atlanta, GA 30339",  SWTHZ is the fastest growing multi-unit wellness company globally and determined to be the global category leader.  Experience with PowerBI and Tableau. ,,"$150,000 - $200,000 a year",
Senior Software Engineer In Test I,Vyne,"Remote in Atlanta, GA 30338",  Mentor and guide junior test engineers in best practices.  Collaborate with software engineers and other stakeholders to define and prioritize testing efforts. EmployerActive 4 days ago·More...,,"$150,000 - $200,000 a year",Active 4 days ago
Cloud Systems Engineer,Manhattan Associates,"Atlanta, GA","  We create possibilities that move life and commerce forward.  Our supply chain commerce technology positively affects how people on six continents work, shop and… ·More...",,"$150,000 - $200,000 a year",
Senior Cloud Developer,Intone Networks,"Atlanta, GA","  Senior Cloud Developer Atlanta, GA (Hybrid)Local only Duration: 12+ Months Contract $65/hr. ·More...",,"$150,000 - $200,000 a year",
DevOps Engineer III - EAM,OpenGov,"Atlanta, GA","  1+ years of running Kubernetes at scale and in production on public clouds.  Provide mentorship and training to junior engineers, fostering a culture of… ·More...",,"$150,000 - $200,000 a year",
"Generative AI Platform and Infrastructure Engineer (Hybrid - Midtown- Atlanta, GA)",Cargill,"Atlanta, GA","  Work closely with both data scientists, data engineers, product managers, GenAI Engineers in the company and internal customers to identify key areas of… ·More...",,"$150,000 - $200,000 a year",
Sr. Python Engineer,"Chick-fil-A, Inc.","Atlanta, GA 30349","  Design, deliver and operate complex cloud based (AWS) software solutions.  A deep understanding of security best practices in the cloud and experience… ·More...",,"$150,000 - $200,000 a year",
Cloud Automation Engineer (IaC),"Fiserv, Inc.","Alpharetta, GA 30004","  Experience with public cloud platforms such as AWS (preferred), Azure, or Google Cloud Platform.  Calling all innovators – find your future at Fiserv. ·More...",,"$150,000 - $200,000 a year",
"cloud engineer jobs in Atlanta, GA",,,,,,
"Cloud Architect, Google Workspace",Google,"Atlanta, GA","  Experience with customer-facing cloud productivity solutions, including discovery, assessment, planning, and execution. ·More...",,"$150,000 - $200,000 a year",
Senior DevOps Engineer,Hueman PE Talent Solutions,"Atlanta, GA 30339","  Proven experience in managing cloud infrastructure, with an emphasis on cost management and performance optimization. ·More...",,"$150,000 - $200,000 a year",
Senior System Engineer,GNRSystems Inc.,"Hapeville, GA","  The ideal candidate will be responsible for managing and maintaining our company's IT infrastructure, ensuring its efficiency and security. EmployerActive 4 days ago·More...",,"$150,000 - $200,000 a year",Active 4 days ago
Azure Cloud Architect,AppTad Technologies Pvt Ltd,"Atlanta, GA 30303 (Downtown area)",  The engineer will also be responsible for identifying any other processes in the cloud that can be automated.  Strong knowledge of Omnissa Horizon infrastructure… EmployerActive 4 days ago·More...,,"$150,000 - $200,000 a year",Active 4 days ago
AWS Data Engineer,Mueller Water Products,"Atlanta, GA 30328","  Optimize various RDBMS engines in the cloud and solve customers' security, performance, and operation problems.  Experience in building Data Lake. ·More...",,"$150,000 - $200,000 a year",
"Senior IT Infrastructure Engineer (Azure Cloud) - Hybrid (Atlanta, GA.)",OneDigital,"Atlanta, GA",  Optimize cloud resources for cost-effectiveness and performance.  Establish hybrid connectivity between on-site systems and cloud environments. ·More...,,"$150,000 - $200,000 a year",
Senior Data Engineer,CVS Health,"Remote in Atlanta, GA 30303","  As an expert in reporting methodologies and tools, you will be responsible for designing, developing, and maintaining reporting dashboard, reports and solutions… ·More...",,"$150,000 - $200,000 a year",
Cloud Systems Engineer,Manhattan Associates,"Atlanta, GA","  Manage aspects of our 24/7 complex SaaS system operations.  Partner with QE, Dev and Ops teams to ensure timely, accurate deployment of code across environments. ·More...",,"$150,000 - $200,000 a year",
Senior Data Engineer,"The Travelers Companies, Inc.","Hybrid work in Atlanta, GA 30301","  Advanced knowledge of tools, techniques, and manipulation including cloud platforms, programming languages, and modern software engineering practices. ·More...",,"$150,000 - $200,000 a year",
Cloud Automation Engineer (IaC),"Fiserv, Inc.","Alpharetta, GA 30004","  Experience with public cloud platforms such as AWS (preferred), Azure, or Google Cloud Platform.  As an IaC Engineer, you will be responsible for designing,… ·More...",,"$150,000 - $200,000 a year",
"Partner Engineer IV, ISV, Google Cloud",Google,"Atlanta, GA",  Experience with modern infrastructure (e.g. cloud service providers) or modern applications platforms and migrating applications and services to cloud platforms… ·More...,,"$150,000 - $200,000 a year",
"Senior Systems Engineer, Platform Engineer (Remote)",Home Depot / THD,"Remote in Atlanta, GA","  Experience with cloud platforms such as GCP and Azure.  As a Systems Engineer II, you will be part of a dynamic team with engineers of all experience levels who… ·More...",,"$150,000 - $200,000 a year",
Cloud Data Engineer,ADPMN IT SOLUTIONS,"Alpharetta, GA","  As a Data Engineer, you will use tools such as Azure,Databricks, Snowflake, SQL, Python, Scala, and Tableau to engineer data pipelines and data models to… ·More...",,"$150,000 - $200,000 a year",
Sr. Systems Engineer,Intone Networks,"Atlanta, GA","Role: Sr. Systems Engineer Location: Atlanta, GA (Hybrid)Local only $65/hr C2C Duration: 12+ Months…·More...",,"$150,000 - $200,000 a year",
Infrastructure Ops Engineer III,NCR,"Atlanta, GA 30308 (Midtown area)","  The Mac Infrastructure Ops Engineer is an important member of our End User Compute support and engineering organization, providing technical leadership and… ·More...",,"$150,000 - $200,000 a year",
"cloud engineer jobs in Atlanta, GA",,,,,,
,,,,,,
Senior Network Infrastructure Engineer,Truist Bank,"Atlanta, GA 30309","  Ability to mentor/support junior level engineers.  If you have a disability and need assistance with the application, you can request a reasonable accommodation. ·More...",,"$110,000 - $130,000 a year",
Cloud Sr Network Engineer,Elekta,"Hybrid work in Atlanta, GA","  The Network Engineer will also be expected to participate in Network and Security planning, implementation and support.  401k, paid Vacation and Holiday. ·More...",,"$110,000 - $130,000 a year",
Sr. Lead Software Engineer - Customer Payments,"Chick-fil-A, Inc.","Atlanta, GA 30349","  Assist in interviewing and onboarding of other engineers.  We desire our lead engineers to be both leads and engineers, spending about half of their time on… ·More...",,"$110,000 - $130,000 a year",
Principal Cloud Security Engineer,Cargill,"Atlanta, GA","  Collaborate with Cargill’s enterprise cloud architects and engineers to build modernized, multi-hybrid automated cloud security controls that safeguard digital… ·More...",,"$110,000 - $130,000 a year",
DevOps Engineer (US),Fetcherr,"Atlanta, GA","  The ideal candidate will have a solid background in software engineering and be familiar with Ruby or Python, and will work with developers and engineers to… ·More...",,"$110,000 - $130,000 a year",
Genesys Cloud Developer,NLB Technology Services,"Atlanta, GA 30303 (Downtown area)","  Develop the architect flows and data table configurations using Genesys cloud.  Migration of legacy Genesys Engage Contact Center to Genesys Cloud CX, with a… ·More...",,"$110,000 - $130,000 a year",
Sr Wastewater Process Engineer (Remote SE US),WM,"Remote in Atlanta, GA",  Implement initiatives targeting landfill liquids management and treatment developed by the Engineering Science and Wastewater Treatment (ES&WWT) Program D based… ·More...,,"$110,000 - $130,000 a year",
Senior Technology Engineer (Continuous Integration),"The Travelers Companies, Inc.","Hybrid work in Atlanta, GA 30301","  As an engineer supporting the CloudBees CI service, you will also design, develop, and support fast, frictionless, self-service patterns and solutions that… ·More...",,"$110,000 - $130,000 a year",
Sr. Solutions Engineer (Remote),Saddle Creek Logistics Services,"Remote in Atlanta, GA","  The Sr. Solutions Engineer is a member of the Warehouse Solutions team.  The primary role of this position is to analyze customer's inventory and shipment data,… ·More...",,"$110,000 - $130,000 a year",
"Cloud Developer, Platforms and Infrastructure, Professional Services",Google,"Atlanta, GA",  Provide domain expertise in cloud platforms and infrastructure; solving complex cloud platform challenges.  Experience designing cloud enterprise solutions and… ·More...,,"$110,000 - $130,000 a year",
Senior Cloud Platform Engineer,Deloitte,"Atlanta, GA",  Experience architecting and deploying AWS or Azure cloud services and infrastructure driven with Terraform IaC (Infrastructure as Code). ·More...,,"$110,000 - $130,000 a year",
Genesys Cloud Engineer,Zenith Services,"Alpharetta, GA","  Design, implement, and help maintain Genesys Cloud CX solution, focusing on integration and deployment in a cloud environment. ·More...",,"$110,000 - $130,000 a year",
"Senior Software Engineer, Java Backend API (Remote)",Home Depot / THD,"Remote in Atlanta, GA","  Familiarity with cloud platforms such as GCP, AWS, or Azure (GCP preferred).  10% Supports and Enables - Helps grow junior engineers by providing guidance on… ·More...",,"$110,000 - $130,000 a year",
Cloud Application Architect,Brillius,"Atlanta, GA 30303 (Downtown area)","  Ensure that solutions are modular, efficient, and aligned with best practices in cloud computing.  Cloud Monitoring: Experience with cloud monitoring tools and… EmployerActive 4 days ago·More...",,"$110,000 - $130,000 a year",Active 4 days ago
Cloud Network Engineer,NICE Systems,"Hybrid work in Atlanta, GA","  Collaborating with senior engineers and customers on the design, configuration and deployment of WAN and site-to-site VPN solutions between the hosted data… ·More...",,"$110,000 - $130,000 a year",
"cloud engineer jobs in Atlanta, GA",,,,,,
Sr. Solutions Engineer (Remote),Saddle Creek Logistics Services,"Remote in Atlanta, GA","  The Sr. Solutions Engineer is a member of the Warehouse Solutions team.  The primary role of this position is to analyze customer's inventory and shipment data,… ·More...",,$78.03 - $82.83 an hour,
Azure Architect,Laiba Technologies,"Atlanta, GA","  Experienced in application architecture patterns, Azure cloud-native services, and emerging technologies (such as AI, ML, IoT, and blockchain). EmployerActive 13 days ago·More...",,$78.03 - $82.83 an hour,Active 13 days ago
Senior Cloud Platform Engineer,Deloitte,"Atlanta, GA",  Experience architecting and deploying AWS or Azure cloud services and infrastructure driven with Terraform IaC (Infrastructure as Code). ·More...,,$78.03 - $82.83 an hour,
Senior Mainframe Hardware Engineer,Travelport,"Atlanta, GA 30339",  Our Hardware Engineers enhance and maintain the stability of the mainframe complexes by providing high quality technical expertise and guidance for our… ·More...,,$78.03 - $82.83 an hour,
Sr Quality Assurance Engineer,Home Depot / THD,"Atlanta, GA 30339","  Develop and validate factory and product assessments, tests, and inspections in coordination with suppliers, foreign sourcing offices, and service providers. ·More...",,$78.03 - $82.83 an hour,
Cloud Network Engineer,NICE Systems,"Hybrid work in Atlanta, GA","  Collaborating with senior engineers and customers on the design, configuration and deployment of WAN and site-to-site VPN solutions between the hosted data… ·More...",,$78.03 - $82.83 an hour,
"Senior Software Engineer, Java Backend API (Remote)",Home Depot / THD,"Remote in Atlanta, GA","  Familiarity with cloud platforms such as GCP, AWS, or Azure (GCP preferred).  10% Supports and Enables - Helps grow junior engineers by providing guidance on… ·More...",,$78.03 - $82.83 an hour,
Cloud Architect,Geotab,"Atlanta, GA","  Support contract discussions with public cloud providers.  Architect cloud environments in GCP and AWS, and provide technical leadership on the design and… ·More...",,$78.03 - $82.83 an hour,
"IAM/IGA Architect, Federal Identity Cloud – Professional Services",Saviynt,"Atlanta, GA",  +3 years’ experience working in AWS GovCloud and or Azure Government cloud.  Provide technical leadership in the deployment and configuration of EIC in… ·More...,,$78.03 - $82.83 an hour,
"Cloud Engineer, AI/ML, Professional Services, Google Cloud",Google,"Atlanta, GA",  8 years of experience designing cloud enterprise solutions and supporting customer projects to completion.  Bachelor's degree in Computer Science or equivalent… ·More...,,$78.03 - $82.83 an hour,
Sr. OS Infrastructure Engineer (Windows & Linux),U.S. Bank National Association,"Atlanta, GA 30328","  This may include infrastructure as code, programming, scripting languages, multi-cloud environments, system engineering and software development. ·More...",,$78.03 - $82.83 an hour,
Sr. Network Engineer,United IT Inc.,"Atlanta, GA 30354","  Manage network cloud solutions, with a preference for experience in AWS and/or GCP.  CCIE or CCNP level routing expert (BGP and OSPF). EmployerActive 5 days ago·More...",,$78.03 - $82.83 an hour,Active 5 days ago
Senior Network Infrastructure Engineer,Truist Bank,"Atlanta, GA 30309","  Ability to mentor/support junior level engineers.  If you have a disability and need assistance with the application, you can request a reasonable accommodation. ·More...",,$78.03 - $82.83 an hour,
Sr. Network Engineer,Colonial Pipeline Company,"Alpharetta, GA",  Employees find exciting opportunities to grow and develop their careers at a stable company which offers a generous compensation and benefits package that… ·More...,,$78.03 - $82.83 an hour,
"VP, Cloud Infrastructure Engineering Lead (GenAI)",AIG,"Atlanta, GA","  Strong understanding of the security postures needed for cloud implementation, with knowledge of enabling and setting up policy as code in Prisma. ·More...",,$78.03 - $82.83 an hour,
"cloud engineer jobs in Atlanta, GA",,,,,,
Cloud Networking Architect,Saviynt,"Hybrid work in Atlanta, GA",  Minimum 5 years of relevant designing and developing cloud Networking solutions for SaaS enterprise products.  Implement Security and Compliance Controls. ·More...,,"$180,000 - $240,000 a year",
Salesforce DevOps Engineer,Shift4,"Hybrid work in Atlanta, GA","  The Salesforce DevOps Engineer will be responsible for overseeing the release management lifecycle, focusing on the CI/CD pipeline, and utilizing tools like… ·More...",,"$180,000 - $240,000 a year",
Cloud Computing - Solution Architects and Engineers,"PurpleBox, Inc.","Atlanta, GA","  Experience with cloud transformation and migration projects.  Experience in designing, building, and supporting large-scale and complex IT systems in public… ·More...",,"$180,000 - $240,000 a year",
Senior IT Network Engineer,Stratix Corporation,"Norcross, GA 30071","  In this capacity, this leader in partnership with business unit leaders, is responsible for the execution and operation of the overall IT function as defined by… ·More...",,"$180,000 - $240,000 a year",
Cloud Infrastructure Engineering Lead - Insurance client,BCG X,"Atlanta, GA",  Continuously monitoring and optimizing cloud workloads for optimal performance and cost-effectiveness.  Collaborating with FinOps and Operations teams to ensure… ·More...,,"$180,000 - $240,000 a year",
DevOps Engineer,Tek Ninjas,"Atlanta, GA 30344","  Experience with cloud platforms (OCI, AWS, Azure, GCP).  Manage and maintain WebLogic and middleware environments.  Strong communication and collaboration skills. ·More...",,"$180,000 - $240,000 a year",
"Engineer, SDLC Infrastructure","Intercontinental Exchange Holdings, Inc.","Atlanta, GA 30328","  Exposure to cloud platforms (AWS, Azure, GCP) and their services.  The Engineer, SDLC Tools, will be integral in advancing our company's software development… ·More...",,"$180,000 - $240,000 a year",
Enterprise Cloud Architect,BlueSky Technology Solutions,"Atlanta, GA 30326 (Lenox area)","  Experience architecting highly available, scalable, and reliable solutions on Azure or AWS cloud infrastructure, including serverless designs using managed… EmployerActive 4 days ago·More...",,"$180,000 - $240,000 a year",Active 4 days ago
