Job Title,Company Name,Location,Description,Salary,MetaData,Posting
Client Care Specialist,"Anthony Plumbing, Heating, Cooling, and Electric","Lenexa, KS","  Coordinate directly with approved in-house Support Services staff, subcontractors, and/or our insurance provider to ensure timely resolution of property damage… EmployerActive 4 days ago",,From $15 an hour,Active 4 days ago
Call Center Representative I,OOIDA,"Grain Valley, MO 64029","  As an Accounting Call Center Representative at OOIDA, you will play a crucial role in providing exceptional customer service and support related to accounting… ·More...",,From $15 an hour,
Customer Service Specialist,Carl's Place LLC,"Milton, WI 53563","  High school diploma, general education degree, or equivalent is required; Bachelor's degree is preferred.  Have a keen eye for detail and a discerning eye to… EmployerActive 4 days ago·More...",,From $15 an hour,Active 4 days ago
Public Works Customer Service Specialist II or III (DOQ),Clallam County,"Clallam County, WA","  The role involves maintaining accurate permit data, managing complaints, providing safety information, collecting fees, compiling data for reports, and offering… ·More...",,From $15 an hour,
Customer Service Representative,PBS FACILITY SERVICE,"Brooklyn, NY 11219","  The CSR will work within our CRM system, Zoho One, to manage leads, proposals, contracts, and customer data, while also identifying opportunities to enhance… ·More...",,From $15 an hour,
Customer Service Associate with Deli Part Time 2nd Shift,Blarney Castle Oil Co,"Mancelona, MI 49659",  Our part-time team members enjoy Dental and Vision insurance coverages.  You will be able to unlock your inner creativity by doing things like greeting customers… ,,From $15 an hour,
Beverage order call rep,Eagle Distributing Inc,"Fremont, NE",  Identify POS or additional marketing needs and place a work order for these items.  Contacts customers on a routed frequency via the phone to identify account… EmployerActive 4 days ago·More...,,From $15 an hour,Active 4 days ago
Bilingual Member Services Specialist I,Columbia Valley Community Health,"Wenatchee, WA 98801","  Previous experience working with benefit enrollment programs in a community health center preferred.  Sign on bonus - $1,000. EmployerActive 4 days ago",,From $15 an hour,Active 4 days ago
Patient Services Specialist I #Full Time,61st Street Service Corp,"Hybrid work in New York, NY 10032","  Communicate insurance participation, financial responsibility (if applicable), and time of service policy to patient population. ·More...",,From $15 an hour,
Child Supp Services Specialist I Call Center - CONTINUOUS,DOR Child Support,"Hybrid work in Chelsea, MA 02150",  An external candidate recommended for a position with the Department of Revenue will be subject to a background check that includes checks for: state and… ·More...,,From $15 an hour,
Customer Service Representative - CSR,Platinum Dry Cleaners,"Naples, FL 34104",  Professionally communicate with customers and employees of the plant store to set up service and manage any ongoing communications. EmployerActive 22 days ago,,From $15 an hour,Active 22 days ago
Customer Care Representative Onsite,SynergenX,"Tomball, TX 77375","  Health, Dental, & Vison, Short/Long Term disability insurance, and a $50,000 life insurance policy, 401K plan with match up to 5%, Paid time off with yearly… ·More...",,From $15 an hour,
Office Administrator/Customer Service,Clover Heating & Cooling,"Tarrytown, NY 10591","  You would also be eligible for fantastic benefits, including health insurance, a 401(k) plan, paid time off, paid holidays, annual raises, bonus opportunities… EmployerActive 4 days ago",,From $15 an hour,Active 4 days ago
Member Services Representative - Medi-Cal (Bilingual),Inland Empire Health Plan,"Rancho Cucamonga, CA 91730",  Review call monitors recordings and develop self-action plans to improve quality assurance scores.  Paid life insurance for employees with additional options. ·More...,,From $15 an hour,
Search results,,,,,,
Membership Engagement II (Customer Service Representative),YMCA of Greater Seattle,"Snoqualmie, WA 98065","  In this role, you will provide our members exceptional customer service, developing strong and supportive relationships that provide motivation and guidance… ·More...",,$19.97 - $22.00 an hour,
Customer Service Specialist,"City of Yuma, AZ","Yuma, AZ","  Exercises initiative, independent analytical and evaluative judgment, and knowledge of the operations of the work group, to resolve problems and make work… ·More...",,$19.97 - $22.00 an hour,
Customer Service Representative,Fitzsimmons Home Medical,"Tinley Park, IL 60487",  Verify and process data to determine patient eligibility and facilitate the delivery of equipment in a timely manner.  High school or equivalent (Required). EmployerActive 4 days ago·More...,,$19.97 - $22.00 an hour,Active 4 days ago
Full-time Customer Solutions Specialist,The Container Store Inc.,"Coppell, TX 75019","  Our benefits exemplify our commitment to ensuring employees and their families are well taken care of, safe and secure.  Paid Time Off plus Holidays. ·More...",,$19.97 - $22.00 an hour,
"Customer Service Representative - Associate - Full-Time, Evenings",The University of Chicago Medicine,"Burr Ridge, IL 60527","  One year experience in a healthcare setting, including: a physician's office, health insurance/HMO, or other community agency.  Job Type/FTE: Full-Time 1.0 FTE. ·More...",,$19.97 - $22.00 an hour,
Customer Service Representative/Call Center,LCP Transportation LLC,"Indianapolis, IN 46278 (Park 100 area)",  A typical day would involve: handling all calls via the Automated Call Distribution System (ACD) related to all details of member trips; the verification of… EmployerActive 4 days ago,,$19.97 - $22.00 an hour,Active 4 days ago
Intake Call Center Representative,Columbia Associates,"Washington, DC",  Immerse yourself in a community united by a deep commitment to enhance mental health and revolutionize patient care. ·More...,,$19.97 - $22.00 an hour,
Customer Support Representative,N Rose Enterprises,"Laredo, TX","  This role requires a high level of energy, enthusiasm, and commitment to customer service.  As the face of our store, you will play a crucial role in providing… EmployerActive 4 days ago·More...",,$19.97 - $22.00 an hour,Active 4 days ago
Full-Time Contact Center Member Consultant,Truity Credit Union,"Bartlesville, OK 74005",  This position provides unsurpassed service experiences and build member relationships by effectively suggesting appropriate Credit Union solutions while… EmployerActive 5 days ago,,$19.97 - $22.00 an hour,Active 5 days ago
Customer Service Manager (CSM),Sleeplay,"Hollywood, FL 33020 (Oakwood Hills area)","  Leadership: Lead, train, and mentor a team of customer service agents, ensuring professional growth and performance improvement. EmployerActive 4 days ago",,$19.97 - $22.00 an hour,Active 4 days ago
Customer Service Representative-Child Care Attendant (Dynamic Dimensions West ),West Calcasieu Cameron Hospital,"Lake Charles, LA","  The Child Care Attendant can expect to work 2-6 days a week, consisting of morning, afternoon, and Saturday morning shifts."". EmployerActive 3 days ago·More...",,$19.97 - $22.00 an hour,Active 3 days ago
Customer Service Manager,"US Waffle Company, Inc.","Liberty, SC 29657",  5-7 years of experience in a customer service management role.  Informs or engages executive sponsors when significant risks or performance shortfalls are… EmployerActive 4 days ago·More...,,$19.97 - $22.00 an hour,Active 4 days ago
Call Center Coordinator,"TWC Services, Inc.","Des Moines, IA 50321 (Southwestern Hills area)","  Health, dental and vision insurance.  This dynamic position offers unique insights and experiences in working with customers both internally and externally,… ·More...",,$19.97 - $22.00 an hour,
Customer Service Rep,MRS GERRYS KITCHEN LLC,"Albert Lea, MN 56007","  A valid driver's license is required.  Key duties include answering questions, processing orders, documenting customer feedback and assisting Sales department by… ·More...",,$19.97 - $22.00 an hour,
Retail Sales Associate/Customer Service,Jan's Hallmark,"Chesterfield, MO 63005",  Continuously educate yourself about Jan’s products to share all available solutions.  Students: * High School and College students who want to develop the entry… EmployerActive 5 days ago,,$19.97 - $22.00 an hour,Active 5 days ago
Search results,,,,,,
Senior Supervisor - Retention,Oncourse Home Solutions,"Naperville, IL 60563",  Building Effective Teams- Blends people into teams when needed; creates strong morale and spirit in his/her team; shares wins and successes; fosters open… EmployerActive 9 days ago,,$18 - $20 an hour,Active 9 days ago
Contact Center Representative,Credit Union of New Jersey,"Ewing, NJ 08628","  Answers telephone inquiries from members regarding loan and deposit services; credit debit and ATM cards; account information, transfer requests, withdrawals,… EmployerActive 4 days ago·More...",,$18 - $20 an hour,Active 4 days ago
Customer Service Associate,The Cormier Group,"Port Allen, LA","  Own your own schedule and your own time!  If you have previous insurance experience in a customer service role and have a friendly, client-first attitude, please… ·More...",,$18 - $20 an hour,
Customer Service Associate,Bureau Of Account Management,"Camp Hill, PA 17011",  Responsibilities include handling patient inquiries; answering incoming customer service calls to resolve questions and process self-pay payments. ·More...,,$18 - $20 an hour,
BMV Customer Service Representative,State of Indiana,"Indianapolis, IN 46229","  Flexible work scheduling options, including the potential for hybrid remote work for employees whose work may be performed outside state facilities. ·More...",,$18 - $20 an hour,
Inside Sales / Customer Service,Denver Carpet & Flooring,"Denver, CO 80239 (Montbello area)","  The ideal candidate will have a passion for sales, excellent communication skills, and a drive to succeed in a fast-paced environment. EmployerActive 4 days ago·More...",,$18 - $20 an hour,Active 4 days ago
Customer Service Representative,"Resource Label Group, Inc","Liberty Hill, TX 78642",  The Customer Service Representative will play a crucial role in supporting the sales cycle by facilitating customer orders for products via order entry and… ·More...,,$18 - $20 an hour,
Evening Customer Service Representative,Affiliated Monitoring,"Houston, TX 77017 (Golfcrest - Bellfort - Reveille area)","  Affiliated Monitoring is proud to offer full comprehensive medical, dental, and vision coverage along with a 401(k)-retirement plan, company-paid life insurance… ·More...",,$18 - $20 an hour,
Customer Service Representative - Filtration,Process Distribution Group,"Chandler, AZ 85286",  This individual collaborates with customers and Valin personnel to analyze the application and to define and develop technical solutions and business proposals… EmployerActive 4 days ago·More...,,$18 - $20 an hour,Active 4 days ago
Customer Care Specialist,"Amerock, LLC","Hybrid work in Huntersville, NC 28078","  Amerock offers a competitive benefits package that includes medical, dental, vision, retirement savings with company match, paid leave (vacation, sick, personal… ·More...",,$18 - $20 an hour,
Customer Service Representative,FASTSIGNS #131101,"Baltimore, MD 21201 (Downtown area)",  You will be working to build long-lasting relationships by turning prospects into customers and then into long term clients. EmployerActive 3 days ago·More...,,$18 - $20 an hour,Active 3 days ago
Call Center Representative,FIRST FINANCIAL CREDIT UNION,"Albuquerque, NM 87107","  Process basic member requests received such as but not limited to: account transfers, wire transfers, loan payments, loan applications, check orders, debit card… ·More...",,$18 - $20 an hour,
Customer Care Representative,Ampion Inc.,"Boston, MA","  This individual will also interact within the entire organization including Member Engagement, Account Management, Product/Engineering, and Leadership on any… ·More...",,$18 - $20 an hour,
Contact Center Representative,Saco Valley Credit Union,"Waterboro, ME 04087",  Assists members and potential members with their telephone and digital requests; answers questions about products and services and resolves problems that are… ·More...,,$18 - $20 an hour,
Customer Service Representative,FYZICAL Therapy and Balance Centers,"Tallahassee, FL","  Answer phones, act as a patient liaison, answer any questions from potential or current patients.  Send benefits paperwork to billing companies. ·More...",,$18 - $20 an hour,
Search results,,,,,,
Inbound Customer Service Advanced Resolution Rep - SurePayroll,Paychex,"Saint Petersburg, FL 33716 (Carillon area)","  Proactively identify companies with potential issues and develop plans for recovery.  Service high value accounts, bank and marketing partners to maintain and… ·More...",,$19.47 - $25.77 an hour,
Physician Support Representative,University of Rochester,"Rochester, NY 14623","  Manage/monitor in-baskets/workque on a daily basis to ensure referrals, appointments, telephone encounters and all related activities are completed and accurate… EmployerActive 4 days ago·More...",,$19.47 - $25.77 an hour,Active 4 days ago
Commercial Lines Insurance - Account Manager - Hybrid Position,McConkey Insurance & Benefits,"Hybrid work in York, PA 17402",  This role works closely with the Business Insurance Executive to assure all clients’ insurance needs are met.  Respond timely to all incoming telephone calls and… EmployerActive 8 days ago,,$19.47 - $25.77 an hour,Active 8 days ago
Contact Center Specialist,University of Oklahoma,Hybrid work in Oklahoma,"  The Contact Center Specialist provides the primary contact for social service program specific education, technical assistance and support to state agency… ·More...",,$19.47 - $25.77 an hour,
DME Customer Service Representative,King Drug and Home care,"Madisonville, KY 42431","  Responsible for calling all insurance companies upon referral for coverage status in regard to: medical equipment coverage, in/out of network providers, pre… EmployerActive 4 days ago·More...",,$19.47 - $25.77 an hour,Active 4 days ago
Call Center Agent Full Time Evening (Mahwah/Paramus),"Valley Health System of Ridgewood, NJ","Ridgewood, NJ",  High school diploma or equivalent required.  Ability to handle frequent interruptions; adapt to changes in workload and work schedule and remain composed during… ·More...,,$19.47 - $25.77 an hour,
Technical Service Advisor - Remote,VXI Global Solutions,Kansas,"  Referral for Life Program ™- The referee receives a residual bonus every pay period.  Although the computer is provided if you are hired, you will need a home… EmployerActive 4 days ago",,$19.47 - $25.77 an hour,Active 4 days ago
CUSTOMER SERVICE SPC,Oregon Advanced Imaging LLC,"Medford, OR 97504 (Rogue Valley International - Medford Airport area)",  High school diploma or equivalent.  Scheduling appointments and coordinating with healthcare professionals.  1+ years of experience in customer service. ·More...,,$19.47 - $25.77 an hour,
Customer Service Representative,NC Farm Bureau Insurance,"Mount Olive, NC 28365","  No insurance or sales experience required, but if selected- you will be trained fully for the best probability for success. ·More...",,$19.47 - $25.77 an hour,
Call Center Representative - Orthopaedic Medical Practice FULL TIME - BENEFITS,Specialty Orthopaedics PC,"Gainesville, GA","  Prior experience in a call center, healthcare, or customer service role (preferred).  In this role, you will serve as the first point of contact for patients,… ·More...",,$19.47 - $25.77 an hour,
Customer Care Representative,MOSES LAKE COMMUNITY HEALTH CENTER,"Quincy, WA 98848","  Possesses general work-related skills at a higher level than completion of high school, including written and verbal communication skills, computational and… EmployerActive 3 days ago·More...",,$19.47 - $25.77 an hour,Active 3 days ago
Customer Service Representative,IBV LLC Trucking,"Portsmouth, VA 23703",  This role requires strong communication skills and the ability to analyze customer needs effectively.  Perform data entry tasks accurately to maintain up-to-date… ·More...,,$19.47 - $25.77 an hour,
Customer Service Manager,The School District Of Philadelphia,"Philadelphia, PA","  O establish and maintain effective working relationships.  Plans, assigns and reviews the work activities of professional staff members responsible for providing… ·More...",,$19.47 - $25.77 an hour,
Customer Service Rep,Mobile Air Transport,"Jamaica, NY 11434","  We’re eager to attract the best, so we offer competitive compensation and a generous benefits package including health insurance (medical, dental and vision),… EmployerActive 8 days ago·More...",,$19.47 - $25.77 an hour,Active 8 days ago
Customer Service Manager ( 3 years experience required),FABIAN COUTURE GROUP,"Vernon Hills, IL 60061","  As the Manager of the Customer Service Team, you will lead and coach a group of professionals responsible for delivering exceptional customer experiences You… EmployerActive 4 days ago·More...",,$19.47 - $25.77 an hour,Active 4 days ago
Search results,,,,,,
"INSIDE SALES, CSR & WAREHOUSE ASSISTANT FULL TIME","Nationwide Protective Coating MFRS., Inc.","Sarasota, FL 34243","  On the job training to learn and acquire knowledge of products to assist sales department.  Tasks include providing customer service, order taking, and… ",,$18 - $20 an hour,
Check-In Support,iGlobal LLC,"Washington, DC 20012 (Takoma area)","  Applicant must be reliable, punctual, friendly, possess strong customer service skills and have a good attention to detail. EmployerActive 4 days ago·More...",,$18 - $20 an hour,Active 4 days ago
Physician Support Representative III (Time as Reported),University of Rochester,"Wellsville, NY 14895","  30% Manage/monitor in-baskets on a daily basis to ensure referrals, appointments, telephone encounters and all related activities are completed and accurate;… EmployerActive 4 days ago·More...",,$18 - $20 an hour,Active 4 days ago
Medical Call Center Specialist,Summit Spine and Joint Centers,"Southern Pines, NC",  Communicate with Billing Service and Management on an on-going basis regarding any noticed trends with insurance companies.  High School Diploma or equivalent. ·More...,,$18 - $20 an hour,
Workforce Supervisor,Job&Talent,"Groveport, OH","  Build and maintain strong relationships with clients, prospects, and internal team members to stay informed about account status and candidate requirements. EmployerActive 6 days ago",,$18 - $20 an hour,Active 6 days ago
Business Services Representative,Glencoe Regional Health,"Glencoe, MN 55336","  They are responsible for updating insurance information as it changes, assuring that the claim gets submitted to the appropriate insurance company in a timely… ·More...",,$18 - $20 an hour,
Bank Client Service Representative,AppleOne,"Los Altos, CA 94022",  Ensures compliance with all Bank policies and procedures and all applicable state and federal banking regulations. ,,$18 - $20 an hour,
Medical Call Center Representative,The Orthopedic Institute of WI,"Wauwatosa, WI 53222 (Golden Valley area)","  The Medical Call Center Representative answers calls from patients, collects clinical information and answer questions, and coordinates any follow up or… EmployerActive 4 days ago·More...",,$18 - $20 an hour,Active 4 days ago
Customer Service Rep (Must be Bilingual English/Spanish),JMD Furniture and Mattresses,"Temple Hills, MD 20748","  In this role, you’ll answer customer questions, share info about our products and services, and help resolve issues quickly and accurately. EmployerActive 6 days ago",,$18 - $20 an hour,Active 6 days ago
Client Associate - Entry Level,Elite Direct Management Inc.,"West Covina, CA",  Effectively manage assigned territory and alert senior management to any potential concerns in a timely manner.  Must be able to work 40 hours a week. EmployerActive 7 days ago,,$18 - $20 an hour,Active 7 days ago
Customer Service Representative,HUA AGENCY,"Birmingham, AL 35203 (Central City area)","  Previous experience in a customer support role is preferred but not required.  This role requires strong communication skills, attention to detail, and the… EmployerActive 4 days ago·More...",,$18 - $20 an hour,Active 4 days ago
Client Retention Manager,LexisNexis,"Miamisburg, OH 45342","  In this exciting and challenging role, you’ll be called on to manage, protect and grow revenue through the sale of LexisNexis products, services and content to… EmployerActive 4 days ago",,$18 - $20 an hour,Active 4 days ago
Breakdown Coordinator,SalSon Logistics,"Newark, NJ 07114","  Inventory Management: Monitor and track inventory levels of products being broken down, ensuring an adequate supply is available to meet customer demands. EmployerActive 4 days ago",,$18 - $20 an hour,Active 4 days ago
Sales Associate/Customer Service,Club Pilates Largo,"Largo, FL 33771","  Participate in special events (health fairs, grand openings, marathons, and community and hospital events) to promote the club.  Call center: 1 year (Preferred). EmployerActive 21 days ago",,$18 - $20 an hour,Active 21 days ago
Automotive Customer Service Advisor - 2138,Premium Velocity Auto LLC,"Houston, TX 77079",  A valid driver's license is strongly preferred as it ensures your career opportunities will not be limited but is not required.  Dental Plan and/or Vision Plan*. EmployerActive 5 days ago,,$18 - $20 an hour,Active 5 days ago
Search results,,,,,,
Automotive Service Advisor/Customer Service Representative,CAR Services,"Ronan, MT 59864","  The advisor then translates the actual repair problem, which may be very complicated, into language the customer can understand. EmployerActive 18 days ago·More...",,$16 - $21 an hour,Active 18 days ago
Customer Care Specialist,HopeSource,"Moses Lake, WA 98837",  Utilize compassionate yet practical problem-solving conversations to identify the customer's strengths and resources to effectively tailor services for each… ·More...,,$16 - $21 an hour,
Lead Customer Service Specialist- Women And Babies,Lancaster General Health,"Lancaster, PA 17601","  A health care provider in good standing with Medicare, Medicaid, and other federal and state health insurance programs, i.e. not excluded from participation in… ·More...",,$16 - $21 an hour,
Licensed Insurance Customer Service Representative,Christine Lieber AmFam Agency LLC,"Sunset Hills, MO 63126",  This role is full-time and requires a candidate who can exceed customer service standards while assisting both current clients and prospective customers. EmployerActive 6 days ago·More...,,$16 - $21 an hour,Active 6 days ago
Client Experience Specialist,Soho Studio Corp/ TileBar,"Inwood, NY 11096","  Shows initiative taking independent actions and calculated risks; asks for and offers help when needed.  In this role, you will play a vital part in our growth… EmployerActive 6 days ago·More...",,$16 - $21 an hour,Active 6 days ago
Customer Service/Sales Representative,Precise Advancement Group,"Grand Rapids, MI 49512",  Competitive base salary plus uncapped commission potential.  Proactively engage with potential customers to promote products and services. EmployerActive 6 days ago,,$16 - $21 an hour,Active 6 days ago
Customer Relations Representative I: Scarborough,Norway Savings Bank,"Scarborough, ME 04074","  You'll identify opportunities to develop customer relationships, deliver friendly and efficient customer service during daily bank transactions, and actively… ·More...",,$16 - $21 an hour,
Bilingual Customer Service Associate,Rainking Purification Systems,"Haines City, FL 33844",  Keep interactions with suppliers and independent contractors with a positive and professional attitude.  Have a valid driver's license and transportation every… EmployerActive 4 days ago,,$16 - $21 an hour,Active 4 days ago
Customer Service Representative,KNYT CONSULTING INC,"Dallas, TX 75244",  Use best practices in customer service techniques to develop rapport and build relationships with customers.  Meet personal and team quotas. EmployerActive 21 days ago·More...,,$16 - $21 an hour,Active 21 days ago
Client Services Specialist,Medical Information Technology Inc,"Minnetonka, MN 55345","  In this role, you will have the opportunity to assist these individuals with issues relating to the enterprise health record - so they can be there for those… ·More...",,$16 - $21 an hour,
Will Call,Duralum Products Inc,"Las Vegas, NV 89103 (Paradise area)",  Actively participates in safety training; makes safety a priority each day; takes a leadership role among your peers by drawing pointing out any unsafe… EmployerActive 6 days ago,,$16 - $21 an hour,Active 6 days ago
Trailer Sales / Customer Service Rep,Gainesville Garage,"Manassas, VA 20110",  Virginia motor vehicle sales license OR willingness to acquire one immediately upon hire.  Virginia safety inspection license OR willingness to acquire one… ·More...,,$16 - $21 an hour,
Call Center Representative,Riggs Community Health,"Lafayette, IN 47904 (Columbian Park area)",  Riggs focuses on balance with a schedule you can plan your family life around.  Maintains general information and knowledge of Riggs Community Health Center… ·More...,,$16 - $21 an hour,
Customer Order Processor,Famous Supply,"Fairlawn, OH","  Manage relationships with contractors, builders and Famous associates.  Reviews customer requests for warranty material and facilitate resolution. ·More...",,$16 - $21 an hour,
Customer Service Associate - Customer Service Center,"WesBanco Bank, Inc.","Frankfort, KY 40601",  Responsible for responding to & resolving customer requests related to bank products and services as well as contacting potential customers. ·More...,,$16 - $21 an hour,
Search results,,,,,,
Customer Service Representative,"Graybar Electric Company, Inc.","Mobile, AL 36693 (Crestview area)","  Take an active role in selling Graybar goods and services on inbound calls.  As a Customer Service Representative, you will serve as a key contact and liaison… ·More...",,$20.54 an hour,
Customer Service Representative Bessemer $21.00/hour,United Johnson Brothers Of Alabama,"Bessemer, AL 35022","  This position involves dealing with customer payments, licenses, credits, and pricing, while also helping sales and delivery associates with any needs they may… ·More...",,$20.54 an hour,
Remote Customer Service Representative I,Covetrus,Remote in Kansas,  Provides prompt and considerate service to all customers.  Ensures that all requests/required data entry is accurate and completed on time. ·More...,,$20.54 an hour,
Senior Customer Service Representative (Employee Medical Center),"Chesterfield County, VA","Chesterfield, VA",  Excellent interpersonal and customer service skills in establishing and maintaining effective working relationships with internal and external customers. ·More...,,$20.54 an hour,
Customer Service Representative - Overnights,Uline,"Kenosha, WI 53144","  Multiple bonus programs, including profit sharing.  Complete medical, dental, vision and life insurance coverage and other wellness programs. ·More...",,$20.54 an hour,
Customer Representative - Kirkwood,Avangrid,"Binghamton, NY 13904",  All CSR employees will respond to inbound service emergencies; this position requires strict attendance in a storm role.  High School Diploma/GED equivalent. ·More...,,$20.54 an hour,
Customer Service Representative,Worcester Communications,"Leominster, MA","  Utilize product knowledge and persuasion to follow up with qualified leads to drive sales, build relationships, and acquire new customers. ·More...",,$20.54 an hour,
Customer Service Rep (Printing),Imprimus Labels and Packaging,"Mogadore, OH 44260",  Strengthen customer loyalty by building positive relationships & competently handling day-to-day requests.  Manage customer inventory programs; proactively work… EmployerActive 4 days ago,,$20.54 an hour,Active 4 days ago
Client Service Representative - Employee Benefit Administration,Consolidated Admin Services,"Springdale, AR 72762",  CAS offers a competitive compensation package with an excellent benefit package with 100% employer paid short-term and long-term disability and life insurance. EmployerActive 4 days ago,,$20.54 an hour,Active 4 days ago
Healthcare Customer Service Associate,Foundever,Remote,"  Supporting +9 million customer conversations every day in +60 languages across 45 countries, Foundever combines innovative thinking and digital solutions –… ·More...",,$20.54 an hour,
Customer Service Representative / Customer Advocate,Carvana,"Tempe, AZ",  Encounter a variety of conversations - every day is unique!  We're looking for individuals to be the voice of Carvana - this role is a customer-facing position… ·More...,,$20.54 an hour,
Customer Service Consultant - Work from Home (Denver),CarMax,"Parker, CO 80138","  You will respond to sales leads and customer inquiries, ensuring customers can buy the vehicle they want in a way that suits them. ·More...",,$20.54 an hour,
Job File Coordinator / Customer Service Representative,SERVPRO of Northwest Charlotte,"Charlotte, NC 28216 (North Lake area)","  Experience in restoration, commercial cleaning, or moving, and/or property insurance is very helpful.  Prepare job file reports, perform job file backups, and… EmployerActive 3 days ago·More...",,$20.54 an hour,Active 3 days ago
Business Support Associate,Alsies Ice Cream,"Hybrid work in Durham, NC 27713","  Conduct regular check-ins and business reviews with franchisees, helping them identify opportunities for growth and improvement. EmployerActive 13 days ago",,$20.54 an hour,Active 13 days ago
Patient Support Representative (Remote),Dope Doctors,Remote,  This role requires someone with a medical background who can effectively communicate with patients and team members in a professional manner. EmployerActive 3 days ago·More...,,$20.54 an hour,Active 3 days ago
Search results,,,,,,
,,,,,,
Beauty Expert,Hair So Fab,"Orange, NJ 07050",  Encourage individuals to resolve problems on their own.  Great pay with a commission structure.  Assist with the digital marketing of products and services. EmployerActive 4 days ago,,$16 - $18 an hour,Active 4 days ago
Customer Service and Support Representative - Work From Home,GlowTouch LLC,"San Antonio, TX 78213","  Additional Benefits: GlowTouch, LLC, a UnifyCX Company offers a comprehensive benefits package that includes health, life, vision, and dental insurance, as well… ·More...",,$16 - $18 an hour,
CUSTOMER SERVICE REPRESENTATIVE,Family Dollar,"Newton, MS 39345","  Ability to follow directives and interpret retail operational documents as assigned.  Experience: Prefer experience working in retail, hotel, restaurant, grocery… ·More...",,$16 - $18 an hour,
CSR - Customer Service Representative,Arcanum Northwoods,"Cullman, AL","  The Customer Service Representative will act as a liaison, provide product/services information, answer questions, generate sales leads that develop into new… ·More...",,$16 - $18 an hour,
Customer Service Associate,Portal Adventures - Escape Rooms in Springfield...,"Beaverton, OR 97006 (Triple Creek area)","  A knack for hospitality and customer service.  Responsibilities will include hosting escape room sessions, monitoring active escape rooms, resetting rooms,… EmployerActive 4 days ago",,$16 - $18 an hour,Active 4 days ago
Member Services Representative - Medi-Cal (Bilingual),Inland Empire Health Plan,"Rancho Cucamonga, CA 91730",  Review call monitors recordings and develop self-action plans to improve quality assurance scores.  Paid life insurance for employees with additional options. ·More...,,$16 - $18 an hour,
Customer Service Representative,Hometown Healthcare,"Tupelo, MS 38801","  We offer full benefits including Health insurance, vision, dental and 401K.  High school or equivalent (Preferred).  Customer service: 1 year (Preferred). EmployerActive 4 days ago·More...",,$16 - $18 an hour,Active 4 days ago
"Bilingual Store Manager - Lewisville (Sales, Customer Service)",CINCO Auto Insurance,"Lewisville, TX 75057","  Service Superstar: Excel in delivering exceptional experiences, making every client feel like the MVP.  Can switch seamlessly between English and Spanish,… ",,$16 - $18 an hour,
Ambulatory Services Representative II,Texas Children's Hospital,"Katy, TX 77494","  As part of our commitment to maintaining a safe and healthy workplace, all successful candidates will be required to undergo respiratory fit testing in… ·More...",,$16 - $18 an hour,
Unification Specialist (Remote) – Northwest,Providencia Group,Remote,"  Utilize knowledge of state, community, and agency resources for victims of abuse.  Our Unification Specialists will work closely with the Program Director,… ·More...",,$16 - $18 an hour,
Bilingual Call Center Representative,US Equity Advantage,"Orlando, FL 32803 (Central Business District area)","  Provide accurate, valid, and complete information by using the right methods/toolsMeet personal/team targets and call handling quotas. EmployerActive 4 days ago",,$16 - $18 an hour,Active 4 days ago
Customer Service Representative,"Builders Fence Company, Inc.","Tacoma, WA 98445","  This role involves managing will-call orders, handling cash and credit card transactions, and providing general support to ensure our customers receive top-tier… EmployerActive 4 days ago·More...",,$16 - $18 an hour,Active 4 days ago
Account Executive,Quirch Foods,"Salt Lake City, UT",  Pacific Foods Distributors a Quirch Foods Company is looking for an experienced Account Executive to identify new business opportunities by tapping the… EmployerActive 4 days ago,,$16 - $18 an hour,Active 4 days ago
Beneficiary Services Representative (PEBLO),Health Partners Management Group INC,"Charleston AFB, SC 29404","  When the Service member is incapacitated or incompetent for pay purposes and unable to manage his/her own legal affairs, the PEBLO provides guidance and assists… ·More...",,$16 - $18 an hour,
Snr Customer Service Representative I,ASM International,"Hillsboro, OR","  A strategic thinker with strong interpersonal and communication skills, decision making skills, people management skills, project management skills. ·More...",,$16 - $18 an hour,
Search results,,,,,,
Customer Service Representative,Nautical Manufacturing & Fulfillment,"Lenexa, KS 66219",  Nautical Manufacturing & Fulfillment is seeking an organized and proactive Customer Service Representative (CSR) who will play a key role in delivering… EmployerActive 4 days ago,,$20 - $22 an hour,Active 4 days ago
Customer Service (Self Storage),"Recruit Staff Hire, LLC","Harahan, LA 70123",  MUST be very friendly and comfortable with cold calling and building business relationships!  Generating referrals and building relationships. EmployerActive 4 days ago,,$20 - $22 an hour,Active 4 days ago
Part Time Member Service Representative- Entry Level,Total Quality,"Grand Rapids, MI","  Learn and Grow: Gain expertise in credit union operations, online banking applications, and specialized software, all while developing your customer service… EmployerActive 4 days ago",,$20 - $22 an hour,Active 4 days ago
Financial Customer Associate - Bilingual- Covington,Fidelity Investments,"Covington, KY 41011","  In this customer service role, you will help customers feel more confident, make clearer decisions, and achieve their own financial dreams. ",,$20 - $22 an hour,
WORKFORCE SERVICES REPRESENTATIVE 1,State of Nevada,"Reno, NV 89501 (Southwest area)","  In order to receive consideration, applicants must indicate their availability for any work type, travel, and location requirements listed. ·More...",,$20 - $22 an hour,
Call Center Representative/Customer Service,SummitJobs,"Houston, TX 77038","  Identify, document and escalate potential patient or practice complaints per standard operating procedures.  Address questions and educate patients, practices,… EmployerActive 4 days ago",,$20 - $22 an hour,Active 4 days ago
